"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Real Time Speech Translation between Indian Languages","S. Subbiah; V. M. M; L. S; R. R","Department of Information Technology, Sri Sairam Engineering College, Chennai, Tamil Nadu, India; Department of Information Technology, Sri Sairam Engineering College, Chennai, Tamil Nadu, India; Department of Information Technology, Sri Sairam Engineering College, Chennai, Tamil Nadu, India; Department of Information Technology, Sri Sairam Engineering College, Chennai, Tamil Nadu, India",2025 International Conference on Computing and Communication Technologies (ICCCT),"10 Jun 2025","2025","","","1","5","Language diversity presents a significant challenge in multilingual communication, particularly in a country like India, which has 121 languages and 19,500 dialects. Traditional translation methods, such as human interpreters or text-based translation apps, often fail to provide real-time accuracy and accessibility. In order to accomplish smooth audio translation, this research suggests a revolutionary Real-Time Speech-to-Speech Translation System that combines natural language processing and neural machine translation. To enable instant spoken language conversion, the system combines text-to-text, speech-to-text, and text-to-speech features with OpenNMT, an open-source deep learning framework for machine translation. The primary implementation focuses on Tamil to Hindi translation, achieving high accuracy while preserving semantic context and natural speech flow. Benchmarking against existing translation systems demonstrates improved efficiency, real-time adaptability, and enhanced language model training. This research contributes to language accessibility, cross-cultural communication, and the SDG goals related to education and reduced inequalities.","2995-3197","979-8-3315-3757-9","10.1109/ICCCT63501.2025.11019046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11019046","Neural Machine Translation;Natural Language Processing;OpenNMT;Artificial Intelligence;Speech Recognition","Training;Adaptation models;Translation;Accuracy;Semantics;Neural machine translation;Real-time systems;Multilingual;Text to speech;Speech to text","","1","","10","IEEE","10 Jun 2025","16-17 April 2025","16-17 April 2025","IEEE","IEEE Conferences"
"Leveraging Advanced AI for Real-Time Sign Language Detection and Translation: A Pioneering Approach to Bridging Communicative Gaps and Promoting Societal Inclusivity","S. M. T. I. Siam; M. A. Rusho; M. S. B. Sayed; M. M. Hossen; S. Sultana; M. H. Refat; A. F. H. Dhrubo; M. A. Qayum","Dept.of ECE, North South University, Dhaka, Bangladesh; Dept. of Lockheed Martin Engineering Management, University of Colorado, Boulder, Boulder, Colorado; Dept.of ECE, North South University, Dhaka, Bangladesh; Dept.of ECE, North South University, Dhaka, Bangladesh; Dept.of ECE, North South University, Dhaka, Bangladesh; Dept.of ECE, North South University, Dhaka, Bangladesh; Dept.of ECE, North South University, Dhaka, Bangladesh; Dept.of ECE, North South University, Dhaka, Bangladesh","2025 1st International Conference on Secure IoT, Assured and Trusted Computing (SATC)","4 Sep 2025","2025","","","1","6","Embarking on a journey through the complex realm of advanced artificial intelligence (AI) methodologies, this study is driven by the deep urgency to eliminate the communication barriers that individuals with auditory, vocal, or visual impairments face on a daily basis. Using the power of cutting-edge object detection models: YoLOv8, YoLOv9, YoLOv10, and Detectron2, our study showcases exceptional precision and real-time responsiveness in sign language detection and translation, even within the constraints of a limited dataset that includes seven specific gestures. The investigation underscores the pressing need to expand the data set and integrate the Florence2 model to further enhance detection accuracy and robustness of the system. The proposed system, implemented on a Raspberry Pi 4 platform and enriched with real-time data capture through a camera and audio output through a microphone, is envisioned as a groundbreaking wearable device, such as smart sunglasses. This innovative solution, which converts visual gestures into spoken language, is poised to revolutionize communication accessibility in Bangla-speaking regions, offering a pioneering approach to bridge communication gaps. The study paves the way for future advancements, including the incorporation of Bangla Sign Language, positioning this work at the forefront of AI-driven assistive technology aimed at fostering social inclusion.","","979-8-3315-1420-4","10.1109/SATC65530.2025.11136941","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11136941","Artificial Intelligence;Sign Language Detection;YOLOv8;YOLOv9;YOLOv10;Detectron2;Florence2;Real-Time Processing;Raspberry Pi 4;Wearable Technology;Bangla Sign Language;Communication Accessibility;Inclusivity","Sign language;Visualization;Trusted computing;Translation;Visual impairment;Assistive technologies;Real-time systems;Robustness;Artificial intelligence;Wearable devices","","1","","12","IEEE","4 Sep 2025","25-27 Feb. 2025","25-27 Feb. 2025","IEEE","IEEE Conferences"
"AI Based Surveillance System","K. K. Maheshwari; S. Hajano; S. Baloch; Z. Zafar; T. Fatima","Department of Electronic Engineering, Mehran University of Engineering and Technology, Jamshoro; Department of Computer Systems Engineering, Mehran University of Engineering and Technology, Jamshoro; Department of Electronic Engineering, Mehran University of Engineering and Technology, Jamshoro; Department of Electronic Engineering, Mehran University of Engineering and Technology, Jamshoro; Department of Electronic Engineering, Mehran University of Engineering and Technology, Jamshoro","2025 International Conference on Emerging Technologies in Electronics, Computing, and Communication (ICETECC)","14 Jul 2025","2025","","","1","6","Increased demand for enhanced safety and security in the different sectors has brought with it great advancements in AI-powered smart surveillance systems. Such systems take advantage of the latest developments in computer vision, sensor integration, and Automated Machine Learning to monitor and analyze video and image data automatically. Unlike traditional surveillance systems, which highly rely on human intervention and often fail to provide real-time decision-making or predictive analysis, modern AI-powered systems address these limitations. Specifically, tracking individuals across multiple locations and consolidating their data into a unified framework remains a challenge for conventional setups. The system utilizes powerful AI algorithms, such as HAAR-CASCADE, for face detection. The algorithm ensures that there is accurate and reliable identification of individuals in real time. Furthermore, the system carries out behavior analysis to identify any unusual activities, hence improving its application in the public and private sectors. Multithreaded Python programming is used which allows the efficient handling of high volumes of data since several tasks, including video feed analysis and log generation, can run at the same time without delay. An ideal implementation of this system is in educational institutions, where it streamlines processes such as monitoring student behavior. With this system, upon the detection of students from various locations on campus, a single log is formed for every student, creating an overall record of thatstudent's movements, attending classes, and activities all under one roof. Therefore, this capability improves precision but saves valuable time as well as administrative effort involved.","","979-8-3315-4338-9","10.1109/ICETECC65365.2025.11070296","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11070296","Automated Machine Learning;Face detection;surveillance systems;Computer vision","Training;Accuracy;Surveillance;Streaming media;Real-time systems;Security;Face detection;Predictive analytics;Programming profession;Python","","","","18","IEEE","14 Jul 2025","23-25 April 2025","23-25 April 2025","IEEE","IEEE Conferences"
"Enhancing Electric Vehicle Charging Station Placement in Practical Power Distribution Networks","T. S. Babu; M. Paramasivan; V. Stephen; D. P. Mahmud","Department of EEE, Chaitanya Bharathi Institute of Technology, Hyderabad, India; Department of EEE, Saveetha School of Engineering, SIMATS, Chennai, India; Department of EEE, Saveetha School of Engineering, SIMATS, Chennai, India; Faculty of Science, University of Technology, Sydney, Australia","2025 8th International Conference on Circuit, Power & Computing Technologies (ICCPCT)","20 Oct 2025","2025","","","59","63","Environmental concerns, rising costs, and the depletion of fossil fuels have shifted attention towards Electric Vehicles (EVs). As EVs are increasingly adopted for public transportation, there is a growing need for the establishing Electric Vehicle Charging Stations (EVCS). However, these stations cannot be installed like conventional fuel stations, as connecting EVs to an EVCS imposes a significant load on the power network, potentially causing substantial impacts. The proposed study focuses on the most efficient placement of EV charging stations to minimize losses and support voltage stability in the distribution system. A real-time 31-bus distribution system in Stonehousepet, Nellore, Andhra Pradesh, India, was analyzed to identify the best locations through the Backward/Forward sweep (BFSW) load flow method. The results were obtained using Python programming, and this novel approach can be applied to any practical distribution network","","979-8-3315-4317-4","10.1109/ICCPCT65132.2025.11176502","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11176502","Electric vehicles;charging stations;Distribution networks;Sustainable Energy;Transportation","System performance;Voltage;Distribution networks;Charging stations;Programming;Electric vehicle charging;Stability analysis;Real-time systems;Public transportation;Python","","14","","10","IEEE","20 Oct 2025","7-8 Aug. 2025","7-8 Aug. 2025","IEEE","IEEE Conferences"
"Edge-AI Powered Real-Time Gesture Recognition System for Accessible Human-Computer Interaction","R. Jayabharathi; S. Chandra; S. R; R. Kanchana; J. P; S. P. Santhoshkumar","Department of Artificial Intelligence and Data Science, Arjun College of Technology, Coimbatore, Tamilnadu, India; Bennett University, Greater Noida, Uttar Pradesh, India; Department of Artificial intelligence and Data science, St. Joseph's College of Engineering, OMR, Chennai, Tamilnadu, India; Department of Computer Science and Design, Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology, Avadi, Chennai, Tamilnadu, India; Department of Computer Science and Engineering, Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology, Avadi, Chennai, Tamilnadu, India; Department of Computer Science and Design, Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology, Avadi, Chennai, Tamilnadu, India",2025 International Conference on Computing and Communications (COMPUTINGCON),"20 Feb 2026","2025","","","1","7","In order to improve accessible human-computer interaction, this work introduces a real-time gesture recognition system driven by Edge AI. The suggested framework accurately recognizes a variety of gestures, such as pointing, finger configurations, and palm orientations, by utilizing the MediaPipe library for effective hand detection and keypoint estimation. The system is ideal for edge device deployment because it operates on live video streams, captures frames in real-time, processes them using lightweight neural models, and classifies gestures with low latency. In order to provide flexibility, the implementation incorporates argparse modulebased configurable command-line parameters that enable adjusting camera settings, frame resolution, and confidence thresholds for tracking and detection. By combining reliable landmark extraction with gesture classification, the gesture recognition pipeline operates continuously in a closed loop, striking a balance between efficiency, accuracy, and speed. This method reduces latency, improves accessibility in assistive and interactive applications, and does away with reliance on cloudbased processing by directly embedding gesture recognition on edge devices.","","979-8-3315-2253-7","10.1109/COMPUTINGCON64838.2025.11377930","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11377930","MediaPipe;Keypoint Estimation;Assistive Technology;Low-latency Processing;Edge Computing;Accessible Interaction","Human computer interaction;Hands;Adaptation models;Accuracy;Estimation;Data visualization;Assistive technologies;Real-time systems;Low latency communication;Videos","","1","","15","IEEE","20 Feb 2026","1-3 Sept. 2025","1-3 Sept. 2025","IEEE","IEEE Conferences"
"A Real-time Sign Language Recognition System using MediaPipe and Random Forest Classifier combining with Text-to-Speech Technique","S. G. Y. N. Reddy; S. Mondal; P. M. G. B. Asdaque; K. V. Krishna","Computer Science & Engineering (AI & ML), Dayananda Sagar University, Bengaluru, India; Computer Science & Engineering (AI & ML), Dayananda Sagar University, Bengaluru, India; Mechanical Engineering, Dayananda Sagar University, Bengaluru, India; Computer Science & Engineering (AI & ML), Dayananda Sagar University, Bengaluru, India",2025 International Conference on Artificial Intelligence and Data Engineering (AIDE),"12 May 2025","2025","","","925","931","This research study introduces a real-time sign language detection system utilizing hand gestures, specifically developed to bridge the communication gap for deaf and hard-of-hearing individuals. The system employs advanced computer vision techniques, utilizing MediaPipe for accurate hand tracking and landmark detection, extracting key features such as fingertip and palm positions. These features are normalized to address variations in hand size and orientation, ensuring consistent input for classification. A Random Forest Classifier (RFC), trained on a labeled dataset of gestures, processes the data to achieve reliable recognition. The system offers dual feedback mechanisms: real-time visual text overlays on live video streams and Text-to-Speech (TTS) output, making it intuitive and user-friendly. Iterative training and out-of-bag error monitoring enhance model performance, ensuring seamless functionality across devices ranging from mobile phones to larger systems. Motivated by the need for inclusivity, this solution enables effortless communication in both social and professional contexts. By leveraging AI-driven approaches, the system provides an accessible and efficient tool for promoting understanding and interaction, advancing assistive technologies for deaf and hard-of-hearing communities. This work represents a significant step toward creating more inclusive communication solutions.","","979-8-3315-2751-8","10.1109/AIDE64228.2025.10986900","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10986900","Sign Language Detection;Random Forest Classifier;MediaPipe;Text-to-Speech;Out-of-Bag Error","Hands;Training;Sign language;Visualization;Technological innovation;Accuracy;Feature extraction;Real-time systems;Text to speech;Random forests","","","","19","IEEE","12 May 2025","6-7 Feb. 2025","6-7 Feb. 2025","IEEE","IEEE Conferences"
"Vehicle Accident Prevention System Using Artificial Intelligence and Machine Learning","D. Dass; D. Kumar","AIIT, Amity University, Noida; AIIT, Amity University, Noida","2025 12th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions) (ICRITO)","27 Nov 2025","2025","","","1","5","Traffic accidents are one of the primary causes of death worldwide. The conventional mechanical solution approach has failed to address the number of vehicle accidents. By using the concepts of artificial intelligence (AI) and Machine Learning (ML) it can provide security to ensure safe driving with real-time driver behaviour analysis, object recognition and predictive modelling. This paper introduces a new AI-ML based system to track driver sleep conditions, yawn conditions in real time. It will improve strategies for preventing accidents by beeping alarms. In this study, an experimental driver alertness system is developed using Python-based computer vision techniques.","2769-2884","979-8-3315-5421-7","10.1109/ICRITO66076.2025.11241260","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11241260","Artificial Intelligence;Machine Learning;Driver Behaviour;Accident Prevention;Real-time Monitoring;Computer Vision;Predictive Analytics","Computer vision;Machine learning;Predictive models;Real-time systems;Security;Reliability;Driver behavior;Predictive analytics;Accidents;Vehicles","","","","22","IEEE","27 Nov 2025","18-19 Sept. 2025","18-19 Sept. 2025","IEEE","IEEE Conferences"
"Proactive Anomaly Detection Framework Utilizing Edge-Driven Ubiquitous IoT for Industrial Automation Systems","G. J. O. Fernando","Ifugao State University, Ifugao, Philippines",2025 4th International Conference on Applied Artificial Intelligence and Computing (ICAAIC),"20 Jan 2026","2025","","","1961","1965","Industry 4.0 consists of automating operations with the help of IIoT systems, monitoring their state in real time and ensuring that nothing goes wrong. Nevertheless, these systems can be easily disturbed by any unusual events that can interrupt the work and provoke some safety problems. The study is aimed at resolving this urgent problem, and the purpose of the research is to create a proactive system of detecting anomalies that will identify a failure in the network of industrial mechanisms in real-time. The proposed solution, EAD-IoTNet (Edge-based Anomaly Detection for Industrial IoT Networks) uses edge computing and ubiquitous sensor data to identify anomalies with a low latency. Python-based software and machine learning libraries were used to train and test the model by using the Industrial IoT Fault Detection Dataset available on Kaggle. With the results of 99.98 % accuracy, it was found that EAD-IoTNet is superior to conventional centralized approaches in all major performance indicators. This proves that this model can be efficient to perform proactive maintenance and prompt reaction. To summarize, EAD-IoTNet provides a more intelligent and scalable way on how to guarantee reliability and safety in industrial settings of the current era.","","979-8-3315-6587-9","10.1109/ICAAIC64647.2025.11330585","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11330585","Anomaly Detection;IIoT;Proactive Fault Diagnosis;Real-Time Monitoring;Ubiquitous IoT Networks","Image edge detection;Machine learning;Real-time systems;Software;Safety;Maintenance;Low latency communication;Anomaly detection;Monitoring;Industrial Internet of Things","","","","15","IEEE","20 Jan 2026","17-19 Dec. 2025","17-19 Dec. 2025","IEEE","IEEE Conferences"
"An Autonomous Vehicle for Smart Urban Garbage Collection","H. Chaudhary; A. Kushwaha; R. Gautam; A. Tyagi; D. Singh; A. Kumar","Electronics and Communication Engineering Department, Jaypee Institute of Information Technology, Noida; Electronics and Communication Engineering Department, KIET Group of Institutions Delhi NCR, Ghaziabad; Electronics and Communication Engineering Department, KIET Group of Institutions Delhi NCR, Ghaziabad; Electronics and Communication Engineering Department, KIET Group of Institutions Delhi NCR, Ghaziabad; Electronics and Communication Engineering Department, KIET Group of Institutions Delhi NCR, Ghaziabad; Electronics and Communication Engineering Department, KIET Group of Institutions Delhi NCR, Ghaziabad","2025 International Conference on Cognitive, Green and Ubiquitous Computing (IC-CGU)","21 Jan 2026","2025","","","1","6","This paper presents the design and implementation of a wireless-controlled pickup truck prototype optimized for garbage management. In recent years, the demand for efficient waste management solutions in urban environments, where traditional methods often fall short due to manual labor and safety risks has been extensively increased. The proposed prototype prominently consists of an ESP32-CAM module for remote operation and real-time video streaming, an Arduino UNO for controlling the mechanical arm, and various sensors for effective object detection. The ultimate objective of this work is to propose a solution that automates the garbage collection process, thereby enhancing operational efficiency and ensuring greater safety. Existing solutions in the market, such as autonomous garbage collection robots, often rely on complex systems with significant infrastructure requirements and high costs. Many existing automated garbage collection systems rely on hydraulic mechanisms for arm movement. While hydraulics offer high force output, they are prone to frequent failures, fluid leakage, and require intensive maintenance, which can compromise operational reliability and increase downtime. To address these challenges, the proposed design replaces the hydraulic system with a gear motor-driven mechanism. This modification enhances the stability and precision of the mechanical arm, allowing for effective handling of various objects. This innovative solution aims to streamline garbage collection, reduce the risk to human operators, and pave the way for more sustainable waste management practices, addressing the limitations of existing systems.","","979-8-3315-8676-8","10.1109/IC-CGU67042.2025.11338045","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11338045","Wireless control;Garbage management;Waste collection;Gear motor system;ESP 32 Cam module","Waste management;Wireless communication;Gears;Prototypes;Hydraulic systems;Real-time systems;Safety;Maintenance;Thermal stability;Videos","","","","15","IEEE","21 Jan 2026","10-11 Oct. 2025","10-11 Oct. 2025","IEEE","IEEE Conferences"
"Energy Management System Using AWS IoT","S. Akhtar; A. Gupta; R. Choudhary; G. Raj","Dept. of CSE, SSCSE, Sharda University, Greater Noida, India; Dept. of CSE, SSCSE, Sharda University, Greater Noida, India; Dept. of CSE, SSCSE, Sharda University, Greater Noida, India; Dept. of CSE, SSCSE, Sharda University, Greater Noida, India",2025 2nd Global AI Summit - International Conference on Artificial Intelligence and Emerging Technology (AI Summit),"4 Mar 2026","2025","","","255","259","Effective energy consumption management is the key to ensuring environmental sustainability and minimizing operational expenditure in residential, commercial, and industrial sectors. The current study describes the design and development of an IoT-based Energy Management System (EMS) using Amazon Web Services (AWS) for real-time monitoring, analysis, and automated alerts. The system retrieves energy consumption data via an MQTT-based publisher-subscriber model using AWS IoT Core. AWS Lambda functions treat the data, which are kept in Amazon DynamoDB for long-term, scalable, and queryable analysis. Real-time logging and visualization are offered by Amazon CloudWatch through a specific dashboard, allowing dynamic monitoring of consumption behaviors. Additionally, a special CloudWatch alarm identifies unusual usage and activates Amazon Simple Notification Service (SNS) to notify users with instant email updates. The combination of monitoring, storage, visualization, and proactive alerts facilitates timely decision-making and anomaly detection. The system provides a robust foundation for future integration of artificial intelligence (AI) and machine learning (ML) models to support predictive analytics and multi-location optimization.","","979-8-3315-5379-1","10.1109/AISummit66170.2025.11411618","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11411618","Energy Management;AWS IoT;MQTT;Real-time Monitoring;Predictive Analytics;AI/ML;Cloud Computing;Python;Data Visualization;IoT;DynamoDB;CloudWatch;SNS","Cloud computing;Energy consumption;Web services;Data visualization;Predictive models;Real-time systems;Predictive analytics;Energy management systems;Monitoring;Optimization","","","","15","IEEE","4 Mar 2026","19-21 Nov. 2025","19-21 Nov. 2025","IEEE","IEEE Conferences"
"A Vision-Based Real-Time Hand Gesture Controlled System for Human Computer Interaction","V. Musale; P. Wani; A. Parchure; S. Chaudhare; A. Jadhav; A. Amune","Department of Computer Engineering and Technology, Dr. Vishwanath Karad MIT World Peace University, Pune, India; Department of Computer Engineering and Technology, Dr. Vishwanath Karad MIT World Peace University, Pune, India; Department of Computer Engineering and Technology, Dr. Vishwanath Karad MIT World Peace University, Pune, India; Department of Computer Engineering and Technology, Dr. Vishwanath Karad MIT World Peace University, Pune, India; Department of Computer Engineering and Technology, Dr. Vishwanath Karad MIT World Peace University, Pune, India; Department of Computer Science & Engineering (AI & ML), Vishwakarma Institute of Technology, Pune, India",2025 IEEE 5th International Conference on ICT in Business Industry & Government (ICTBIG),"13 Jan 2026","2025","","","1","6","Human-machine interaction (HMI) is increasingly moving towards natural user interfaces that allow for intuitive control of digital devices. However, the widespread adoption of gesture-based systems is often hindered by the limitations of traditional input methods and the shortcomings of existing gesture recognition technologies. Many solutions struggle with accuracy, require expensive specialized hardware, or lack the functional depth to serve as a true replacement for a keyboard and mouse. This paper presents a robust, Python-based “Hand Gesture Controlled Computer System” designed to bridge this gap. Our framework provides a comprehensive solution for hands-free computer control by integrating multiple modalities. The methodology leverages the Mediapipe framework to infer 21 high-fidelity 3D hand landmarks from a standard webcam feed, enabling precise gesture detection. These gestures are then classified using machine learning algorithms to perform a wide range of tasks. Our system's novelty lies in its ability to contextually switch between system-specific commands (e.g., launching applications) and application-specific commands (e.g., formatting text in a document). Furthermore, it integrates a virtual mouse with advanced features and a speech-to-text engine for hands-free typing. This multi-modal approach, combining gesture recognition and voice commands, creates an accessible, efficient, and powerful alternative to traditional HCI. The proposed system demonstrates the feasibility of a complete, low-cost replacement for keyboard and mouse, enhancing user experience and accessibility, particularly for users with physical disabilities. We present a system architecture, methodology, and a parameter-based analysis of our results, which validate the system's effectiveness and real-time performance.","","979-8-3315-7981-4","10.1109/ICTBIG68706.2025.11323832","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11323832","Computer Vision;Gesture Control;Human Computer Interaction (HCI);Machine Learning;MediaPipe;Real-Time Systems","Human computer interaction;Hands;Performance evaluation;Accuracy;Keyboards;Input devices;Gesture recognition;Machine learning;Real-time systems;Standards","","1","","22","IEEE","13 Jan 2026","12-13 Dec. 2025","12-13 Dec. 2025","IEEE","IEEE Conferences"
"A Non-Intrusive Smart Real-Time Water Monitoring System Using YOLOv8 and OCR","A. H. Mohd Zuhairi; S. Sahlan; N. M. Yusoff; A. Z. Attia; M. Hamza; N. Khamis","Faculty of Electrical Engineering, Universiti Teknologi Malaysia, Johor Bahru, Malaysia; Faculty of Electrical Engineering, Universiti Teknologi Malaysia, Johor Bahru, Malaysia; Faculty of Artificial Intelligence, Universiti Teknologi Malaysia, Kuala Lumpur, Malaysia; Faculty of Electrical Engineering, Universiti Teknologi Malaysia, Johor Bahru, Malaysia; Faculty of Electrical Engineering, Universiti Teknologi Malaysia, Johor Bahru, Malaysia; Faculty of Electrical Engineering, Universiti Teknologi Malaysia, Johor Bahru, Malaysia","2025 IEEE 11th International Conference on Smart Instrumentation, Measurement and Applications (ICSIMA)","14 Nov 2025","2025","","","310","315","In this paper, a non-intrusive smart water monitoring system which utilizes computer vision and deep learning techniques, for leak detection in water distribution system, is proposed. Through the combination of a YOLOv8 model to detect the exact position of the sensors, and Optical Character Recognition (OCR) technique to ‘read’ the values on the sensors’ display, the system monitors sensor readings in real time through a webcam connected to a Raspberry Pi. If the readings drop below a set threshold, alerts are sent to users, through the developed Human Machine Interface (HMI). The model is developed in Google Colab platform, deployed using Python in Visual Studio Code, and the system is monitored on the developed HMI, a Flask-based dashboard. The proposed model is a combination of YOLOv8 and PaddleOCR, which yields an accuracy of 81.82% with fast processing-time of 7.96 seconds per image, making the model ideal for time-sensitive tasks.","2640-6535","979-8-3315-9512-8","10.1109/ICSIMA66552.2025.11233738","Universiti Teknologi Malaysia; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11233738","Smart meter reading;YOLOv8;Real-time processing;easyOCR;PaddleOCR;Tessaract;Computer vision;Deep learning","Deep learning;Accuracy;Optical character recognition;Real-time systems;Sensor systems;Smart meters;Internet;Water monitoring;Optical sensors;Intelligent sensors","","","","22","IEEE","14 Nov 2025","10-11 Sept. 2025","10-11 Sept. 2025","IEEE","IEEE Conferences"
"Real-Time Fish Detection with YOLOv8 on a Semi-Autonomous Underwater Vehicle for Aquaculture Monitoring","A. R. Murtadlo; E. Adriono; Y. E. Windarto","Dept. of Computer Engineering, Diponegoro University, Semarang, Indonesia; Dept. of Computer Engineering, Diponegoro University, Semarang, Indonesia; Dept. of Computer Engineering, Diponegoro University, Semarang, Indonesia",2025 2nd Beyond Technology Summit on Informatics International Conference (BTS-I2C),"25 Feb 2026","2025","","","410","415","Aquaculture is a vital sector for supporting food security, yet fish monitoring in floating net cages is still dominated by manual inspection, which is inefficient and prone to error. Advances in computer vision have enabled more reliable automated underwater observation, particularly with modern deep learning detectors. This paper presents a real-time fish detection system that integrates the YOLOv8s model with a semi-autonomous underwater vehicle (AUV) for monitoring aquaculture environments. The AUV captures underwater video using a Logitech C525 camera, while all inference is computed on a local GPU laptop, achieving an effective processing rate of 10–15 FPS. The model was trained on a custom dataset of 3,477 annotated underwater images containing Nile tilapia (Oreochromis niloticus), and evaluated using precision, recall, and mean Average Precision (mAP). The trained YOLOv8s model achieved a mAP@0.5 of 0.900, precision of 0.869, and recall of 0.804, outperforming a YOLOv5 baseline by 2.38%. Results show that detection performance remains stable under challenging conditions such as turbidity, occlusion, and low illumination. These findings demonstrate the feasibility of combining YOLO-based perception with AUV platforms to enhance the efficiency of aquaculture monitoring and support future extensions toward fish length estimation and large-scale deployment.","","979-8-3315-7521-2","10.1109/BTS-I2C67944.2025.11399526","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11399526","YOLOv8;Fish Detection;Autonomous Underwater Vehicle;Real-Time Object Detection;Aquaculture Monitoring","YOLO;Visualization;Computational modeling;Turbidity;Fish;Real-time systems;Monitoring;Optimization;Aquaculture;Videos","","","","11","IEEE","25 Feb 2026","18-18 Dec. 2025","18-18 Dec. 2025","IEEE","IEEE Conferences"
"SecureSight: A Smart CCTV Surveillance Model Leveraging Computer Vision for Real-Time Threat Detection and Analysis","R. Singh; P. Paliwal; P. Vardhan; P. K. Sahu; B. K. Saraswat","Department of Information Technology, GL Bajaj Institute of Technology & Management, Greater Noida; Department of Information Technology, GL Bajaj Institute of Technology & Management, Greater Noida; Department of Information Technology, GL Bajaj Institute of Technology & Management, Greater Noida; Department of Information Technology, GL Bajaj Institute of Technology & Management, Greater Noida; Department of Information Technology, GL Bajaj Institute of Technology & Management, Greater Noida",2025 2nd International Conference on Advanced Computing and Emerging Technologies (ACET),"17 Mar 2026","2025","","","1","6","The new GUI application based on Python presented in this report is called Smart CCTV. This project is an effort to develop an innovation to solve problems posed in the present Closed-Circuit Television. In this project, Computer Vision technology has been used, it is the technology of computer regarding visual information, this change will always bring the change in surveillance and security practices. The project can operate on many Operating Systems and it uses a common webcam with many advanced features such as an Anti-thief mechanism, a Noise Detection algorithm, a Visitor Counting capability function, a normal recording function, and a Face Identification technique among others. The project involves the latest computer advancement and python programming or simply it reflects how much computer vision can influence our lives in this era of today. Along with that, Smart CCTV makes life safer as well. Smart CCTV not only signifies the use of more safety measures but also points to the evolution from unintelligent surveillance systems to the smarter ones. The technical detail that supports it, design consideration, implementation approaches, and finally the future prospects for development are presented around this software package, accenting the importance of this package in contemporary instances of computerized monitoring for the protecting of lives of persons and property.","","979-8-3315-6783-5","10.1109/ACET67282.2025.11430344","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11430344","Smart CCTV;Python-based GUI application;Computer Vision technology;surveillance systems;security Anti Thief measure;Noise Detection algorithms","Computer vision;Webcams;Surveillance;Urban areas;Noise;Real-time systems;Detection algorithms;Computer security;Python;Graphical user interfaces","","","","11","IEEE","17 Mar 2026","21-22 Nov. 2025","21-22 Nov. 2025","IEEE","IEEE Conferences"
"Live Football Statistics Aggregator","S. Vasilova; L. Saragjinov; V. Zdraveski","Faculty of Computer Science and Engineering, Ss. Cyril and Methodius University in Skopje, Skopje, North Macedonia; Faculty of Computer Science and Engineering, Ss. Cyril and Methodius University in Skopje, Skopje, North Macedonia; Faculty of Computer Science and Engineering, Ss. Cyril and Methodius University in Skopje, Skopje, North Macedonia",2025 33rd Telecommunications Forum (TELFOR),"2 Jan 2026","2025","","","1","4","We present a Live Football Statistics Aggregator that combines Python multiprocessing with Apache Kafka to deliver real-time analytics. The pipeline ingests heterogeneous football APIs, normalizes events in parallel, and streams results to a FastAPI backend and React UI. In experiments, multi-process execution substantially reduced latency versus a sequential baseline. Kafka adds durability, backpressure, and horizontal scalability, making the system practical for production environments.","2994-5828","979-8-3315-9357-5","10.1109/TELFOR67910.2025.11314222","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11314222","football;statistics;aggregator;real-time;parallel processing;distributed systems;Apache Kafka;FastAPI;React","Concurrent computing;Scalability;Pipelines;Production;Parallel processing;Data retrieval;Real-time systems;Telecommunications;Sports","","","","25","IEEE","2 Jan 2026","25-26 Nov. 2025","25-26 Nov. 2025","IEEE","IEEE Conferences"
