"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Subject Tracking with Camera Movement Using Single Board Computer","S. Babu; B. S. Pragathi; U. Chinthala; S. Maheshwaram","Department of ECE, National Institute of Technology, Warangal, India; Department of ECE, National Institute of Technology, Warangal, India; Department of ECE, National Institute of Technology, Warangal, India; Department of ECE, National Institute of Technology, Warangal, India",2020 IEEE-HYDCON,"3 Nov 2020","2020","","","1","6","Majority of the events happening around us actively involve camera operators to record the event. One may observe that if the camera operator is recording a video for the event, he/she has to continuously track the subject without losing a sight. No wonder such events (like classroom lectures, guest lectures, etc.) continue for long hours leaving the camera operator to feel exhausted in the tiresome tracking process. In this paper, we explore and discuss different experimental setups that could be potentially used in order to design a subject tracking camera system. The work presents a system that is able to track subjects and accordingly pan in real time. The system replicates a camera operator by detecting humans or objects and pan accordingly to track and record them. This subject tracking camera system can be implemented in classroom lectures to help teacher's record video without the aid of any camera operator, or to ease the work of a camera operator in particular. Therefore, the idea here is not to replace camera operators, but to assist them during the video recording process and also to make people self-dependent to automate the entire process and carry out the task on their own. The application of such subject tracking cameras can be extended to a variety of events like guest lectures, keynotes and dance performances.","","978-1-7281-4994-3","10.1109/HYDCON48903.2020.9242811","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9242811","Camera;OpenCV;Python;Single Board Computer;Tracking","Tracking;Streaming media;Cameras;Real-time systems;Task analysis;Servomotors;Video recording","","3","","15","IEEE","3 Nov 2020","11-12 Sept. 2020","11-12 Sept. 2020","IEEE","IEEE Conferences"
"Real Time Monitoring Approach for Underground Mine Air Quality Pollution Monitoring System Based on IoT Technology","A. Choiri; M. N. Mohammed; S. Al-Zubaidi; O. I. Al-Sanjary; E. Yusuf","School of Graduate Studies, Management & Science University, Shah Alam, Selangor, Malaysia; Department of Engineering & Technology, Faculty of Information Sciences and Engineering, Management & Science University, Shah Alam, Selangor, Malaysia; Department of Automated Manufacturing Engineering, Al-Khwarizmi college of Engineering, University of Baghdad, Baghdad, Iraq; Department of Engineering & Technology, Faculty of Information Sciences and Engineering, Management & Science University, Shah Alam, Selangor, Malaysia; Faculty of Pharmacy, Jakarta Global University, Depok, West Java, Indonesia",2021 IEEE International Conference on Automatic Control & Intelligent Systems (I2CACIS),"30 Jul 2021","2021","","","364","368","Nowadays, the standing expansion in air quality, temperature, and mugginess end up being a disturbing issue, particularly in the mining business. The aim of this research is to show a mine air quality contamination checking framework that is equipped for measures different sorts of poisons, and its level that proposed through ongoing utilizing the Internet of Things (IoT). This framework will be furnished with an organization of sensors like the gas sensor, temperature, and humidity sensor and the information from these sensors will be communicated utilizing Arduino as a microcontroller, if there is any indication of an inside threat a notice ready will be shipped off both the digger and the security official by a signal and the remote organization. In this research, the proposed Arduino framework upgrades mine environmental security by rapidly foreseeing mine air quality.","","978-1-6654-0343-6","10.1109/I2CACIS52118.2021.9495923","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9495923","Internet of Things (IoT);Mining;air quality;pollution;wireless network","Temperature sensors;Temperature measurement;Air quality;Real-time systems;Fuel processing industries;Safety;Internet of Things","","11","","22","IEEE","30 Jul 2021","26-26 June 2021","26-26 June 2021","IEEE","IEEE Conferences"
"A Survey on Hypervisor-based Virtualization of Embedded Reconfigurable Systems","C. Wulf; M. Willig; D. Göhringer","Adaptive Dynamic Systems, Technische Universität Dresden, Dresden, Germany; Adaptive Dynamic Systems, Technische Universität Dresden, Dresden, Germany; Adaptive Dynamic Systems, Technische Universität Dresden, Dresden, Germany",2021 31st International Conference on Field-Programmable Logic and Applications (FPL),"12 Oct 2021","2021","","","249","256","The increase of size, capabilities, and speed of FPGAs enables the shared usage of reconfigurable resources by multiple applications and even operating systems. While research on FPGA virtualization in HPC-datacenters and cloud is already well advanced, it is a rather new concept for embedded systems. The necessity for FPGA virtualization of embedded systems results from the trend to integrate multiple environments into the same hardware platform. As multiple guest operating systems with different requirements, e.g., regarding real-time, security, safety, or reliability share the same resources, the focus of research lies on isolation under the constraint of having minimal impact on the overall system. Drivers for this development are, e.g., computation intensive AI-based applications in the automotive or medical field, embedded 5G edge computing systems, or the consolidation of electronic control units (ECUs) on a centralized MPSoC with the goal to increase reliability by reducing complexity. This survey outlines key concepts of hypervisor-based virtualization of embedded reconfigurable systems. Hypervisor approaches are compared and classified into FPGA-based hypervisors, MPSoC-based hypervisors and hypervisors for distributed embedded reconfigurable systems. Strong points and limitations are pointed out and future trends for virtualization of embedded reconfigurable systems are identified.","1946-1488","978-1-6654-3759-2","10.1109/FPL53798.2021.00047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9556458","Hypervisor;FPGA Virtualization;Virtual Machine;Embedded;Real-Time","Virtual machine monitors;Embedded systems;Market research;Hardware;Real-time systems;Safety;Reliability","","21","","38","IEEE","12 Oct 2021","30 Aug.-3 Sept. 2021","30 Aug.-3 Sept. 2021","IEEE","IEEE Conferences"
"SMART Garbage Bin Kit: Expandable and Intelligent Waste Management System using Deep Learning and IoT for Modern Organizations","P. Hewagamage; A. Mihiranga; D. Perera; R. Fernando; T. Thilakarathna; D. Kasthurirathna","Department of Software Engineering, Faculty of Computing, Sri Lanka Institute of Information Technology (SLIIT), Malabe, Sri Lanka; Department of Software Engineering, Faculty of Computing, Sri Lanka Institute of Information Technology (SLIIT), Malabe, Sri Lanka; Department of Software Engineering, Faculty of Computing, Sri Lanka Institute of Information Technology (SLIIT), Malabe, Sri Lanka; Department of Software Engineering, Faculty of Computing, Sri Lanka Institute of Information Technology (SLIIT), Malabe, Sri Lanka; Department of Software Engineering, Faculty of Computing, Sri Lanka Institute of Information Technology (SLIIT), Malabe, Sri Lanka; Department of Software Engineering, Faculty of Computing, Sri Lanka Institute of Information Technology (SLIIT), Malabe, Sri Lanka",2021 21st International Conference on Advances in ICT for Emerging Regions (ICter),"16 May 2022","2021","","","165","170","According to published statistics, Sri Lanka produces garbage around 7000MT per day, and every organization directly contributes this national amount depending on the waste management practices. 'Waste contamination' is a critical issue that affects waste management, and it should be addressed during the garbage collection process. This has led to environmental hazards resulting in health and other social issues. Hence, it is a responsibility of an organization to separate the garbage during the collection process using a suitable technique. In this paper, we are proposing a smart garbage bin kit that automates the separation of garbage collection, which minimizes human error using AI-based technologies. IoT-based devices connected to a smart garbage bin kit guide the user to the correct bin. At the same time, our proposed system can be easily expanded for new special waste categories as well. The other important issue of the current garbage management is improper time management of the garbage removal process in organizations. This happens due to the lack of real-time data on waste bins, and collection is based on the fixed time interval irrespective of the status and location of garbage bins. In the proposed system of SMART Garbage Bin Kit, the group of all interconnected garbage bins is monitored in real-time to identify the optimum collection path considering the location and the status of garbage bins using an optimized algorithm. Hence, the study presented in this paper integrates several intelligent approaches together with IoT based network to build a cutting-edge device, declared as SMART Garbage Bin kit. The prototype system has been built as a part of the research study to demonstrate its feasibility and sustainability.","2472-7598","978-1-6654-6686-8","10.1109/ICter53630.2021.9774824","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9774824","Deep Learning;CNN;Unsupervised Clustering;Hyperparameter Optimization;Cloud Computing;Edge Computing;IoT;GIS","Waste management;Deep learning;Prototypes;Organizations;Real-time systems;Hazards;Sustainable development","","1","","17","IEEE","16 May 2022","2-3 Dec. 2021","2-3 Dec. 2021","IEEE","IEEE Conferences"
"SSLA Based Traffic Sign and Lane Detection for Autonomous cars","S. Swetha; P. Sivakumar","Embedded and Real-Time Systems PSG College of Technology, Coimbatore, India; Embedded and Real-Time Systems PSG College of Technology, Coimbatore, India",2021 International Conference on Artificial Intelligence and Smart Systems (ICAIS),"12 Apr 2021","2021","","","766","771","The Self-Driving Cars are also known as Autonomous Vehicles. This Car has the ability to sense around the environment. These sensed parameters are processed and according to it the different actuators in the car will work without any human involvement. An Autonomous car work like a normal car but without any human driver. Autonomous cars rely on sensors, actuators, machine learning algorithms and Software to perform all the Automated Functions. The Software part is very important for Autonomous vehicles. The Software architecture acts as a bridge between Hardware Components and Application. The Standardized Software for Automotive cars is AUTOSAR. The AUTOSAR is a Standardized Architecture between Application Software and Hardware. This Standardized Architecture provide all Communication Interfaces, Device Drivers, Basic Software and Run-Time Environment. There are two important modules in Self-Driving Cars. They are Lane Detection and Traffic Signal detection which works automatically without any Human Intervention. A Machine Learning Algorithm is proposed in this paper. This Algorithm is mainly used to train the shape models and helps to detect the shape for Traffic Sign detection and Lane Detection. These both tasks are programmed using python with Open cv2 library file, numpy library file and Hough Detection technique is used to detect the appropriate circles of the traffic signals.By using all these tools, all the shape models are trained using Supervised training Algorithm and the detection is performed in such a way to help Autonomous cars to detect the lane and traffic Sign.","","978-1-7281-9537-7","10.1109/ICAIS50930.2021.9396046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9396046","Lane Detection;Traffic Signal detection;Self-Driving Cars","Machine learning algorithms;Lane detection;Shape;Libraries;Autonomous automobiles;Automobiles;Python","","17","","15","IEEE","12 Apr 2021","25-27 March 2021","25-27 March 2021","IEEE","IEEE Conferences"
"Real-Time Decoding and Analysis of WiFi Signals on CPU and GPU","F. H. Sakacı; İ. Başaran; V. Yıldırım; C. Ayyıldız","Elektronik ve Haberleşme Mühendisliği Bölümü, Yıldız Teknik Üniversitesi, İstanbul, Türkiye; Elektrik - Elektronik Mühendisliği Bölümü, Marmara Üniversitesi, İstanbul, Türkiye; Mekatronik Mühendisliği Bölümü, Mekatronik Mühendisliği Bölümü, İstanbul, Türkiye; GOHM Elektronik, İstanbul, Türkiye",2021 Innovations in Intelligent Systems and Applications Conference (ASYU),"18 Nov 2021","2021","","","1","5","In communication technologies, rapid resolution of signals in parallel has an important place, especially in real-time applications. In many signal applications, the slowness of the system causes packets to miss information, which causes the signal to not be processed correctly. Therefore, within the scope of this study, the mathematical infrastructure and outputs of the system for detecting the Orthogonal Frequency Division Multiplexing (OFDM) packets, which is a digital transmission type, with Python, and finding correlation and packet initiation are given. After the packet is detected, the signal is decoded with the phase correction and decoding processes, which are the signal processing steps, and the operation of the system on the CPU and GPU together with the parallel and serial operation is examined. As a result of the examinations, how much the system is optimized on the GPU according to the CPU is also shown separately in the function blocks. Thus, it will be possible to integrate this system into different signal processing projects by decoding WiFi in real time.","","978-1-6654-3405-8","10.1109/ASYU52992.2021.9598990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9598990","Parallel Signal Processing;GPU Processing;OFDM;communication systems;Software Defined Radio(SDR)","Graphics processing units;OFDM;Wireless fidelity;Signal processing;Conferences;Python;Decoding","","","","","IEEE","18 Nov 2021","6-8 Oct. 2021","6-8 Oct. 2021","IEEE","IEEE Conferences"
"Relevant positioning of a mobile robot using a particle filter design approach","T. Grami; A. S. Tlili","National High School of Engineering of Tunis (ENSIT), University of Tunis Laboratory of Advanced Systems, Polytechnic School of Tunisia, Tunis, Tunisia; University of Carthage High Institute of Computer Science (ISI), University of Tunis El Manar",2020 4th International Conference on Advanced Systems and Emergent Technologies (IC_ASET),"20 Jan 2021","2020","","","208","212","The present paper proposes a new framework based on a python code using the particle filter approach to monitor and estimate accurately the positions and the directions of a mobile robot. As a matter of fact, the real time localization of such a mobile robot is a challenging task due to diversified uncertainties and temporal changes in the environmental circumstances, measurement noises as well as errors of sensors used for anticipating the trajectory. The efficacy and the outstanding performances of the proposed particle filter-based real time localization approach are demonstrated via numerical simulation on an intelligent autonomous mobile robot with a considerable developed python code.","","978-1-7281-6356-7","10.1109/IC_ASET49463.2020.9318257","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9318257","Mobile robot;Localization;Position estimation;Python coding;Particle filter","Robots;Mobile robots;Robot sensing systems;Location awareness;Sensors;Particle measurements;Atmospheric measurements","","","","24","IEEE","20 Jan 2021","15-18 Dec. 2020","15-18 Dec. 2020","IEEE","IEEE Conferences"
"Financial Big Data Analysis and Early Warning Platform: A Case Study","Y. Liang; D. Quan; F. Wang; X. Jia; M. Li; T. Li","National Academy of Economic Security, Beijing Jiaotong University, Beijing, China; Postdoctoral Programme of China Centre for Industrial Security Research, Beijing Jiaotong University, Beijing, China; School of Economics and Management, Beijing Jiaotong University, Beijing, China; National Academy of Economic Security, Beijing Jiaotong University, Beijing, China; National Academy of Economic Security, Beijing Jiaotong University, Beijing, China; School of Economics and Management, Beijing Jiaotong University, Beijing, China",IEEE Access,"28 Feb 2020","2020","8","","36515","36526","In order to keep the bottom line of systemic financial risks and prevent the mitigation of major risks, this work focuses on the investigation of multi-source heterogeneous data fusion algorithms and cleaning technologies to establish a suitable style for data analysis and big data computation frame. In this paper, according to the above method, we provide the basis for early analysis of economic security. Utilizing the big data analysis, an emerging information technology method, we can be able to explore new risk early-warning methods, build a risk monitoring and early-warning platform and achieve scientific economic decision-making, so that the sources of economic risk in national economic security can be traced.","2169-3536","","10.1109/ACCESS.2020.2969039","Beijing Municipal Commission of Education(grant numbers:B18H100040,B19H100010); Key Project of Beijing Social Science Foundation Research Base(grant numbers:19JDYJA001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8967014","Big data;pre-warning;economic security;early-warning methods","Big Data;Economics;Security;Real-time systems;Data models;Cloud computing;Cleaning","","29","","25","CCBY","23 Jan 2020","2020","","IEEE","IEEE Journals"
"Real-time and Secure Geospatial Data Warehouse for Intelligent Transportation Systems","S. R. S. Chan; D. A. G. Dilangalen; W. M. Tan","Department of Computer Science, University of the Philippines — Diliman, Quezon City, Philippines; Department of Computer Science, University of the Philippines — Diliman, Quezon City, Philippines; Department of Computer Science, University of the Philippines — Diliman, Quezon City, Philippines",2020 International Conference on Information and Communication Technology Convergence (ICTC),"21 Dec 2020","2020","","","741","746","Location data is crucial in intelligent transportation systems (ITS) as evidenced in Transport for London, Belgium's STIB, and NEXTBUS in the United States. In order to provide real-time information on public buses, trams, and trains to citizens, databases and data warehouses were adapted to source and deliver traffic data in many end-to-end systems. In contrast, open systems were rarely studied and implemented for their security risks and proprietary dependencies. In this paper, we propose a real-time, secure data warehouse paired with specific application programming interfaces (APIs) to facilitate movement of data and demonstrate an open ecosystem for third-party developers to produce intelligent mobility solutions such as a public vehicle tracker and a time-of-arrival estimator. The resulting design and implementation show how simple APIs can be the foundation for an open ecosystem in ITS development.","2162-1233","978-1-7281-6758-9","10.1109/ICTC49870.2020.9289446","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9289446","intelligent transportation systems;real-time database;application programming interfaces;data warehouse;vehicle tracking;geographic information systems","Tracking;Ecosystems;Transportation;Data warehouses;Programming;Real-time systems;Security","","1","","18","IEEE","21 Dec 2020","21-23 Oct. 2020","21-23 Oct. 2020","IEEE","IEEE Conferences"
"Speech To Indian Sign Language (ISL) Translation System","P. Sonawane; K. Shah; P. Patel; S. Shah; J. Shah","Computer Engineering, D. J. Sanghvi College of Engineering, Mumbai, Maharashtra; Computer Engineering, D. J. Sanghvi College of Engineering, Mumbai, Maharashtra; Computer Engineering, D. J. Sanghvi College of Engineering, Mumbai, Maharashtra; Computer Engineering, D. J. Sanghvi College of Engineering, Mumbai, Maharashtra; Computer Engineering, D. J. Sanghvi College of Engineering, Mumbai, Maharashtra","2021 International Conference on Computing, Communication, and Intelligent Systems (ICCCIS)","12 Apr 2021","2021","","","92","96","The deaf and dumb population across the Indian subcontinent predominantly communicate with each other and with other people using the Indian Sign Language (ISL). ISL employs signs consisting of hand gestures, facial expressions or body postures to convey the desired message and emotion. It is a full-fledged natural language with its own grammar and lexicon. In order to lessen this significant communication gap between the hearing and speaking impaired community and the normal population, there is a need for translation systems. We propose an end-to-end human interface framework that is capable of recognizing and interpreting spoken language and then act out the corresponding ISL gestures to facilitate a very convenient, real time form of conversation between the disabled community and the rest of the population. We made use of the Microsoft Xbox Kinect 360s depth sensing and motion capturing abilities to capture motion data for all the different ISL gestures and then used Unity3D to set up all the animations and then finally bundle everything into an Android application.","","978-1-7281-8529-3","10.1109/ICCCIS51004.2021.9397097","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9397097","Indian Sign Language;Sign language translation;3D Modeling;Motion capture","Assistive technology;Sociology;Natural languages;Gesture recognition;Real-time systems;Sensors;Statistics","","27","","22","IEEE","12 Apr 2021","19-20 Feb. 2021","19-20 Feb. 2021","IEEE","IEEE Conferences"
"A Deterministic Polynomial Public Key Algorithm over a Prime Galois Field GF(p)","R. Kuang","Quantropi Inc., Ottawa, Canada",2021 2nd Asia Conference on Computers and Communications (ACCC),"24 Jan 2022","2021","","","79","88","The ancient Vieta's formulas reveal the relationships between coefficients of an nth-degree polynomial and its roots. It is surprisingly found that there exists a hidden secret for a potential public key exchange: decoupling the product of all roots or constant term from summations of root products or coefficients of a polynomial to establish a keypair. The proposed deterministic polynomial public key algorithm or DPPK is built on the fact that a polynomial cannot be factorized without its constant term. DPPK allows the keypair generator to combine a base polynomial, eliminable during the decryption, with two solvable polynomials and creates two entangled polynomials. Two coefficient vectors of the entangled polynomials form a public key, and their constant terms, together with the two solvable polynomials, form the private key. By only publishing coefficients of polynomials without their constant terms, we greatly restrict polynomial factoring techniques for the private key extraction. We demonstrate that the time complexity, in terms of field operations, of the private key extraction from the known public key is a super-exponential difficulty O(p2) for classical attacks and an exponential difficulty O(p) for quantum attacks, respectively, in comparison with the low sub-exponential complexity for the PQC algorithms. The best-known deterministic complexity of the polynomial factoring problem for the secret key extraction from intercepted ciphertexts is O(npl/2) for classical attacks and O(pl/2) for quantum attacks, respectively, at the same complexity level as Grover's search algorithm. Performance comparisons with the PQC finalists for keypair generations, encryptions, and decryptions are presented.","","978-1-6654-0743-4","10.1109/ACCC54619.2021.00020","National Research Council - Industrial Research Assistance Program (NRC-IRAP) of Canada(grant numbers:953186); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9681435","polynomial factoring problem;post-quantum cryptography;Vieta's formulas;public-key cryptography","Performance evaluation;Privacy;Java;Publishing;Public key;Search problems;Generators","","8","","48","IEEE","24 Jan 2022","24-27 Sept. 2021","24-27 Sept. 2021","IEEE","IEEE Conferences"
"Event-Driven Predictive Approach for Real-Time Volt/VAR Control With CVR in Solar PV Rich Active Distribution Network","S. Singh; S. Veda; S. P. Singh; R. Jain; M. Baggu","Electrical Engineering Department, Indian Institute of Technology (BHU), Varanasi, India; Power System Engineering Center, National Renewable Energy Laboratory, Golden, CO, USA; Electrical Engineering Department, Indian Institute of Technology (BHU), Varanasi, India; Power System Engineering Center, National Renewable Energy Laboratory, Golden, CO, USA; Power System Engineering Center, National Renewable Energy Laboratory, Golden, CO, USA",IEEE Transactions on Power Systems,"19 Aug 2021","2021","36","5","3849","3864","The focus of this paper is on analyzing the impact of conservation voltage reduction in the presence of active devices such as solar photovoltaic (PV) and developing controls that leverage these distributed energy resources. An event-driven predictive approach for real-time volt/volt-ampere reactive (VAR) optimization, along with a local two-level adaptive volt/VAR droop-based control algorithm for advanced distribution management systems, is introduced. The methodology covers aggregated and autonomous controls under different timescale operations, including the impact and effect of unpredicted events such as cloud transients on PV power production. Besides, the control schemes include the uncertainties in PV power generation and load power demand. The proposed methodology is validated in a real-time framework using the real-time digital simulator platform through co-simulation with models based on Python and OpenDSS (Open Distribution System Simulator). The developed methodology is tested on the modified IEEE 123-feeder test system. The results reveal that the proposed methodology works well in the presence of high penetrations of PV power, produces significant energy savings, and mitigates over-/undervoltage problems.","1558-0679","","10.1109/TPWRS.2021.3057656","National Renewable Energy Laboratory; U.S. Department of Energy(grant numbers:DE-AC36-08GO28308); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9350202","Voltage control;reactive power control;conservation of voltage reduction;photovoltaic","Reactive power control;Photovoltaic systems;Voltage control;Real-time systems;Active distribution networks;Probabilistic logic;Uncertainty","","54","","28","IEEE","8 Feb 2021","Sept. 2021","","IEEE","IEEE Journals"
"Japanese Online Virtual Teaching Based on Scene Simulation","C. Ling","Guangdong University of Science and Technology, DongGuan, China",2021 6th International Conference on Smart Grid and Electrical Automation (ICSGEA),"12 Jul 2021","2021","","","221","224","In order to apply virtual reality technology to Japanese online teaching to change the single teaching method, this paper designs and implements an interactive virtual scene designing system based on VRML. We use VRML technology to realize the scene editor, which can easily realize the design and editing of virtual scene on the Internet. Then, the interface technology between VRML and Java language is discussed, and the scene interaction function of virtual reality is realized by such strategy. Through the combination of JSP, the implementation process of each module of the virtual teaching platform is provided, and its efficiency in Japanese teaching is tested. The results show that the scheme has the characteristics of real-time interaction and perception, sharing, collaboration and reusability, which makes the online Japanese teaching more convenient, real and effective.","","978-1-6654-3263-4","10.1109/ICSGEA53208.2021.00055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9470305","VRML;scene;JSP;3D modeling;Japanese teaching","Solid modeling;Java;Distance learning;Design methodology;Education;Collaboration;Virtual reality","","","","8","IEEE","12 Jul 2021","29-30 May 2021","29-30 May 2021","IEEE","IEEE Conferences"
"Real-Time Face Swapping System using OpenCV","A. Datta; O. K. Yadav; Y. Singh; S. S; K. M; S. E","VIT Bhopal University, Sehore, Madhya Pradesh, India; VIT Bhopal University, Sehore, Madhya Pradesh; VIT Bhopal University, Sehore, Madhya Pradesh, India; VIT Bhopal University, Sehore, Madhya Pradesh, India; Bannari Amman Institute of Technology, Tamilnadu, India; VIT Bhopal University, Sehore, Madhya Pradesh, India",2021 Third International Conference on Inventive Research in Computing Applications (ICIRCA),"1 Oct 2021","2021","","","1081","1086","Face swapping has been a thriving genre of work which primarily is associated with the replacement or substitution of one referral face on the face of the other person, be it by means of still images or in real time. This paper exhibits the research on Real-Time Face Swapping algorithm, using the reference image of the user and henceforth considering it as our input image instead of using a data set thereby working on a real time model by the use of the python open-source model of Computer Vision i.e., OpenCV. The input image facial features and attributes are extracted and are replaced to make the final resulting output through our model. The training of the model starts with learning the facial alignments and features to be able to recognize a face and extract its features before swapping it. Now, heading over to the process of image warping by the dissociation and partitioning of the user's face and its background. To increase the precision of the model, in the second part of parsing the face is performed to cancel out other features of the live image, hence the output is obtained. In this research, it was tried to bring accuracy and precision to the model by improving the condition of the image, editing out borders, and training it to a bunch of data for face recognition and correction. On analyzing it delivers the most subtle outputs alongside performing the tasks with the process including the analysis of our image and its output too. The model delivered is to improve the conditions of security, privacy, image capture, and entertainment purposes.","","978-1-6654-3877-3","10.1109/ICIRCA51532.2021.9545010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9545010","Face Swapping;Real time system;Computer Vision;Face arrangement;Face substitution;Masking;Warping","Training;Adaptation models;Image color analysis;Face recognition;Computational modeling;Feature extraction;Real-time systems","","2","","24","IEEE","1 Oct 2021","2-4 Sept. 2021","2-4 Sept. 2021","IEEE","IEEE Conferences"
"Accelerating Image Processing on FPGAs using HLS and PYNQ","H. S. Lee; J. W. Jeon","Dept. of Digital Media and Communications Engineering, Sungkyunkwan University; Dept. of Digital Media and Communications Engineering, Sungkyunkwan University",2020 IEEE International Conference on Consumer Electronics - Asia (ICCE-Asia),"9 Dec 2020","2020","","","1","2","Image processing is a highly computationally intensive process in which heterogeneous system architectures are required for high-resolution images or real-time applications. Zynq SoC is integrated in a processor and FPGA so that it can be an answer for such problems. The HLS tools reduced the FPGA implantation time while the PYNQ framework enhanced productivity. We implemented the Sobel edge detection application as an example of image processing in a Zynq MPSoC device. We presented how FPGAs can accelerate image processing and how HLS tools and the PYNQ framework enable rapid implementation.","","978-1-7281-6164-8","10.1109/ICCE-Asia49877.2020.9277085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9277085","Acceleration;Image Processing;FPGA;ZYNQ;HLS;PYNQ","Image processing;Field programmable gate arrays;Libraries;Kernel;Tools;Python;Image edge detection","","9","","5","IEEE","9 Dec 2020","1-3 Nov. 2020","1-3 Nov. 2020","IEEE","IEEE Conferences"
"Comparison of Dbscan and K-means clustering methods in the selection of representative clients for a vehicle routing model","A. F. León Villalba; E. Cristina González La Rotta","Faculty of engineering, Catholic University of Colombia, Bogotá, Colombia; Faculty of engineering, Catholic University of Colombia, Bogotá, Colombia",2020 Congreso Internacional de Innovación y Tendencias en Ingeniería (CONIITI),"2 Nov 2020","2020","","","1","6","This research presents the management, analysis and debugging of a database with more than 2.2 million records concerning the delivery of products by a 4PL logistics operator in Colombia, in charge of managing the supply chain of a telecommunications company. The objective of the article is to export the most representative clients of the series after comparing the clustering methods based on density (Dbscan) and centroid (Kmeans), which will be the input data for a vehicle routing model. Clustering methods are designed to reduce the size of spatial data sets of latitude and longitude, when exploring their taxonomy, parameters, and distance function in cluster generation, using Python as the programming language.","","978-1-7281-9466-0","10.1109/CONIITI51147.2020.9240399","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9240399","Clustering;Dbscan;K-Means;vehicle routing problem;VRP;Python","Clustering methods;Vehicle routing;Taxonomy;Supply chains;Routing;Spatial databases;Telecommunications","","4","","32","IEEE","2 Nov 2020","30 Sept.-2 Oct. 2020","30 Sept.-2 Oct. 2020","IEEE","IEEE Conferences"
"Influencing Migration Processes by Real-Time Data","R. Ceresnak; K. Matiasko; A. Dudas","University of Zilina, Žilina, Slovakia; University of Zilina, Žilina, Slovakia; Matej Bel University, Banska Bystrica, Slovakia",2021 28th Conference of Open Innovations Association (FRUCT),"11 Feb 2021","2021","","","1","7","The current trend of information systems and informatization moving forward in big steps also influences database systems. This direction of a data transfer from the databases with a rigid structure to the systems with a free data structure created a vast amount of challenges, including problems with backward compatibility, the inconsistency of data types or possibly of data editing during the transformation transfer. As a solution to this problem, we created MigrationLayer which can manage the structural and data compatibility between a relational and nonrelational database which is divided into three modules: The first is module of transformation, respectively, of the data transfer from the relational database to the nonrelational database. The second module is based on the catching of the data during its' modification which could influence the data entering the system, and the third module is a module of backward compatibility, which, based on the data change, evokes a consolidation edit of the structure and of course, the data. Experiments show that MigrationLayer can catch the data incoming to the transformation module in real-time with sufficient effectiveness. This leads to reduction of the time needed for the modifications after the whole migration ends. The module of the backward compatibility effectively helps us to maintain the backward compatibility between the structures of relational and nonrelational database.","2305-7254","978-9-5269-2444-1","10.23919/FRUCT50888.2021.9347581","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9347581","","Technological innovation;NoSQL databases;Relational databases;Transforms;Data transfer;Market research;Real-time systems","","4","","22","","11 Feb 2021","27-29 Jan. 2021","27-29 Jan. 2021","IEEE","IEEE Conferences"
